#Run, E[Ts], E[Tq], E[s], E[Ns], E[Nq], ρ, λ
0,0.32544072203482016,-0.050013585796498526,0.30139529958045724,1.2946077784898422,-0.050013585796498526,0.39965158303636067,3.9707398053558602
1,0.325739863775902,-0.042515562128258945,0.3023662129800263,1.253565702868766,-0.042515562128258945,0.38787179223770357,3.842913881304142
2,0.3336001983414871,-0.03930236399926368,0.3041784435299889,1.2594576261190469,-0.03930236399926368,0.382793397915099,3.7715719523400244
3,0.33160176212779624,-0.05125811202998358,0.3044192359467898,1.3098447225916374,-0.05125811202998358,0.40082409604989744,3.9464474332186557
4,0.3245327497638456,-0.05447178060834217,0.3016948509185742,1.3127122374000142,-0.05447178060834217,0.40677817883256523,4.04256646450709
5,0.32824367276857075,-0.0507630464497555,0.30165612344147974,1.3083010368572183,-0.0507630464497555,0.4007764676204144,3.9816192871763
6,0.3235735148483452,-0.04253266253224657,0.2985157785487915,1.2640424098417165,-0.04253266253224657,0.38871805713089497,3.9025985874398907
7,0.3351410157164473,-0.044483100435713824,0.304450766147913,1.2891642304757618,-0.044483100435713824,0.39037004251259394,3.8397716468733987
8,0.327677862165557,-0.052996470171573044,0.3001467355253324,1.325824440028556,-0.052996470171573044,0.40481005229175904,4.041969952554401
9,0.33117237427757446,-0.05388018175476231,0.3072111297079123,1.3072716813850165,-0.05388018175476231,0.4042289768780069,3.9421331859583737
10,0.3233222111653393,-0.05042040030563894,0.29603434563626324,1.3163837693747837,-0.05042040030563894,0.4017610444686102,4.06868940047306
11,0.31252891879164824,-0.033302065723037094,0.29217125996644483,1.2072850912410447,-0.033302065723037094,0.376214791696077,3.853328010051658
12,0.33055446295557295,-0.05094929464521002,0.3056425208345683,1.297853374042283,-0.05094929464521002,0.4000139375612742,3.9145109976333305
13,0.32189910232264235,-0.0565696712147099,0.30107274312267013,1.3165442045808602,-0.0565696712147099,0.410455297177895,4.086082027187813
14,0.31748087994592034,-0.043794020891219004,0.2954109900239769,1.2617625951070548,-0.043794020891219004,0.3913501158025534,3.968475657548488
15,0.32987902553265896,-0.05340121683227972,0.30085272349198683,1.3331057465990916,-0.05340121683227972,0.4052682584871286,4.0283430322631775
16,0.32692628536036417,-0.051835792123977,0.29934488117359226,1.3208657775586945,-0.051835792123977,0.4031432843173772,4.034430048713182
17,0.32431131906481575,-0.046295984130479174,0.2989324624892672,1.283707409047386,-0.046295984130479174,0.39441712776559895,3.955011175125893
